film_id,title,year,director
KRu28,"T:Women and Men, Stories of Seduction",1989,D:Russel
KRu30,T:Whore,1991,D:Russel
KRu32,T:Prisoner of Honor,1991,D:Russel
KRu37,T:The Insatiable Mrs.~Kirsch,1994,D:Russel
LeP10,T:Anyone for Murder?,1964,D:L.Penn
LFa10,T:Cronica de un Nino Solo,1964,D:Favio
LHz15,T:S\~ao Bernardo,1973,D:Hirszman
LHz18,T:They Don't Werar Black Tie,1981,D:Hirszman
LHz20,T:Maiorita Absoluta,1984,D:Hirszman
LHz30,"T:Hold Me, Thrill Me, Kiss Me",1992,D:Hirszman
LwT10,T:Second Verdict,1964,D:Teague
LwT20,T:The Lady in Red,1978,D:Teague
LwT25,T:Alligator,1981,D:Teague
LwT30,T:Fighting Back,1983,D:Teague
LwT33,T:Cujo,1983,D:Teague
LwT39,T:Jewel of the Nile,1985,D:Teague
LwT43,T:Cat's Eye,1986,D:Teague
LwT50,T:Navy Seals,1990,D:Teague
MAp7,T:7Up,1964,D:not Apted
MAp14,T:7+7,1971,D:Apted?
MAp21,T:21,1978,D:Apted
MAp24,T:Agatha,1979,D:Apted
MAp25,T:Coal Miner's Daughter,1980,D:Apted
MAp27,Tm:Continental Divide,1981,D:Apted
MAp29,T:Gorky Park,1983,D:Apted
MAp34,T:28 Up,1985,D:Apted
MAp39,T:Gorillas in the Mist,1988,D:Apted
MAp41,T:35 Up,1992,D:Apted
MAp42,T:Thunderheart,1992,D:Apted
MAp43,T:Incident at Ogala,1992,D:Apted
MAp45,T:Blink,1994,D:Apted
MAp47,T:Nell,1995,D:Apted
MAp50,T:Extreme Measures,1998,D:Apted
MF2,T:Lasky Jedne Plavovlasky,1965,D:Forman
MF3,T:Fireman's Ball,1967,D:Forman
MF4,T:Taking Off,1971,D:Forman
MF5,T:One Flew over the Cuckoo's Nest,1975,D:Forman
MF6,T:Hair,1979,D:Forman
MF7,T:Ragtime,1981,D:Forman
MF8,T:Amadeus,1983,D:Forman
MF9,T:Valmont,1989,D:Forman
MF15,T:The People vs. Larry Flynt,1996,D:Forman
MZ1,T:Loving Couples,1964,D:Zetterling
MZ15,T:Scrubbers,1982,D:Zetterling
PTw1,T:Sunday in New York,1964,D:Tewkesbury
PTw9,"T:Stay Away, Joe",1968,D:Tewkesbury
RHn10,T:The Vampire of Dusseldorf,1964,D:Hossein
RuT30,T:Liebe auf den ersten Blick,1992,D:Thome
RuT36,T:Tigerstreifenbaby wartet auf Tarzan,1998,D:Thome
TyN10,T:Three Nuts in Search of a Bolt,1964,D:Ty.Noonan
UbR10,T:The Last Man on Earth,1964,D:Ragona
TGA2,T:Stories of the revolution,1964,D:Alea
TGA4,T:The Twelve Chairs,1966,D:Alea
TGA6,T:Death of a Bureaucrat,1967,D:Alea
TGA8,T:Memories of Underdevelopment,1968,D:Alea
TGA10,T:The Last Supper,1970,D:Alea
TGA20,T:Strawberry and Chocolate,1994,D:Alea
TGA22,T:Guantanamera,1996,D:Alea
WFr10,T:Change of Address,1964,D:Friedkin
WFr11,T:The McGregor Affair,1964,D:Friedkin
WFr12,T:Crimson Witness,1965,D:Friedkin
WFr13,T:Thou Still Unravished Bride,1965,D:Friedkin
WFr14,T:Off Season,1965,D:Friedkin
WFr33,T:The Night They Raided Minsky's,1968,D:Friedkin
WFr35,T:The French Connection,1971,D:Friedkin
WFr36,T:The Exorcist,1971,D:Friedkin
WFr38,T:The Boys in the Band,1976,D:Friedkin
WFr39,T:Sorcerer,1977,D:Friedkin
WFr42,T:Cruising,1980,D:Friedkin
WFr45,T:Deal of the Century,1983,D:Friedkin
WFr60,T:To Live and Die in LA,1985,D:Friedkin
WFr70,T:The Guardian,1990,D:Friedkin
WFr75,T:Jade,1995,D:Friedkin
Z6410,T:Dog Star Man,1964,D:Unknown20
Z6420,T:Santa Claus Captures the Martians,1964,D:Unknown20
AHb20,T:Furia a Bahia pour OSS 117,1965,D:Hunebelle
AlM10,T:The Photographer and the Undertaker,1965,D:March
AMD3,T:The Snow Devils,1965,D:Dawson
AMD10,Tm:The Rip Off,1981,D:Dawson
AMD13,Tm:The Stranger and the Gunfighter,1982,D:Dawson
AMD16,"Tm:Yor, the Hunter from the Future",1983,D:Dawson
CCG1,T:The Sleeping Car Murders,1965,D:CostaGavras
CCG2,T:Un Homme de Trop,1967,D:CostaGavras
CCG3,T:Z,1969,D:Costa-Gravas
CCG4,T:L'Aveu,1970,D:CostaGavras
CCG5,T:State of Siege,1972,D:CostaGavras
CCG6,T:Special Section,1975,D:CostaGavras
CCG7,T:Missing,1982,D:CostaGavras
CCG8,T:Hannah K,1983,D:CostaGavras
CCG10,T:Betrayed,1988,D:CostaGavras
CCG15,T:Music Box,1989,D:CostaGavras
CCG24,T:Mad City,1998,D:CostaGavras
EtS1,T:Let's talk About Women,1965,D:Scola
EtS2,T:The Devil in Love,1966,D:Scola
EtS3,T:The Pizza Triangle,1970,D:Scola
EtS4,T:We all Loved Each Other So Much,1975,D:Scola
EtS5,T:A Special Day,1977,D:Scola
EtS6,T:Passione d'Amore,1981,D:Scola
EtS7,T:La Nuit de Varennes,1981,D:Scola
FrC1,T:A Thousand Clowns,1965,D:F.Coe
FrP2,T:A Star is Born,1976,D:Pierson
FrP10,T:King of the Gypsies,1978,D:Pierson
FrP14,Tm:The Looking Glass War,1980,D:Pierson
FrP25,T:Somebody Has to Shoot the Picture,1989,D:Pierson
HCo10,T:Night Fever,965,Coleman
IBo2,T:Point Blank,1967,D:Boorman
IBo3,T:Hell in the Pacific,1969,D:Boorman
IBo4,T:Leo the Last,1969,D:Boorman
IBo5,T:Deliverance,1972,D:Boorman
IBo7,T:Exorcist II: The Heretic,1973,D:Boorman
IBo10,T:Zardoz,1974,D:Boorman
IBo20,T:Excalibur,1981,D:Boorman
IBo27,T:The Emerald Forest,1985,D:Boorman
IBo30,T:Hope and Glory,1987,D:Boorman
IBo35,T:The General,1998,D:Boorman
IKo1,T:The Crazy Quilt,1965,D:Korty
IKo5,T:The Autobiography of Miss Jane Pittman,1965,D:Korty
JBH10,T:The Bedford Incident,1965,D:J.B.Harris
JBH20,Tm:Some Call it Loving,1973,D:J.B.Harris
JBH30,T:Boiling Point,1993,D:J.B.Harris
JBw10,T:Wally the Beard,1965,D:J.Brown
JkH10,T:Portrait in Terror,1965,D:Jack~Hill
JkH20,T:The Switchblade Sisters,1975,D:Jack~Hill
JTl4,T:The Emigrants,1971,D:Troell
JTl6,T:Zandy's Bride,1974,D:Troell
JTl7,T:Bang!,1977,D:Troell
JTl8,T:The Flight of the Eagle,1978,D:Troell
JTl9,T:Hurricane,1979,D:Troell
KLo10,T:Up the Junction,1965,D:Loach
KLo13,T:Cathy Come Home,1966,D:Loach
KLo15,T:Poor Cow,1967,D:Loach
KLo17,T:Kes,1969,D:Loach
KLo30,T:Singing the Blues in Red,1986,D:Loach
KLo40,T:The Hidden Agenda,1990,D:Loach
KLo43,T:RiffRaff,1991,D:Loach
KLo46,T:Raining Stones,1993,D:Loach
KLo48,"T:Ladybird, Ladybird",1994,D:Loach
KLo51,T:Land and Freedom,1996,D:Loach
KLo55,T:Carla's Song,1998,D:Loach
KLo56,T:My Name is Joe,1999,D:Loach
LiS10,T:Licensed to Kill,1965,D:Shonteff
MBe1,T:Fists in the Pocket,1965,D:Bellocchio
MBe2,T:China is Near,1967,D:Bellocchio
MBe4,T:In the Name of the Father,1971,D:Bellocchio
MBe5,T:Salto nel Vuato,1979,D:Bellocchio
MBe8,T:Henry IV,1984,D:Bellocchio
MBe10,T:Devil in the Flesh,1987,D:Bellocchio
MBe18,T:The Conviction,1994,D:Bellocchio
Mbe22,T:The Pince of Homburg,1997,D:Bellocchio
MRv2,T:Sister of Satan,1965,D:Reeves
MRv4,T:The Sorcerers,1967,D:Reeves
MRv6,T:Witchfinder General,1968,D:Reeves
NoT3,T:The Ugly Dachshund,1965,D:Tokar
NoT5,T:The Happiest Millionaire,1967,D:Tokar
NoT10,Tm:Apple Dumpling Gang,1975,D:Tokar
NoT12,Tm:Snowball Express,1975,D:Tokar
NoT15,Tm:Cat from Outer Space,1978,D:Tokar
RKp10,T:The Eleanor Roosevelt Story,1965,D:R.Kaplan
SiM10,T:Tammy and the Millionaire,1969,D:S.Miller
SkT1,T:Kizino Kizi,1965,D:Taniguchi
SSa10,T:The Great Sioux Massacre,1965,D:Salkow
StA10,T:Orgy of the Dead,1965,D:Apostoloff
VGg10,T:Blood on the Land,1965,D:Georgiadis
WaL10,T:Menino de Engenho,1965,D:Lima
WCo10,T:Two on a Guillotine,1965,D:Conrad
WTN10,T:Thunder in Dixie,1965,D:Naud
WTN12,T:Hot Rod Hullabaloo,1966,D:Naud
xDr10,T:La Fayette,1965,D:Dreville
Z6510,T:The Human Duplicators,1965,D:
AxD10,T:Until the Ship Sails,1966,D:Damianos
BBw10,T:Endless Summer,1966,D:Br.Brown
BBw20,T:Bruce Brown's The Endless Summer II,1966,D:Br.Brown
DoH10,T:Beau Geste,1966,D:Heyes
DrH10,T:One of Our Spies is Missing,1966,D:Hallenbeck
EBy10,"T:Munster, Go Home",1966,D:Bellamy
EBy20,T:Flood!,1976,D:Bellamy
EBy22,T:Fire!,1977,D:Bellamy
FBe10,T:Trace of Stones,1966,D:Beyer
FZe1,T:The Taming of the Shrew,1966,D:Zefferelli
FZe2,T:Romeo and Juliet,1968,D:Zeffirelli
FZe3,T:Brother Sun and Sister Moon,1973,D:Zefferelli
FZe5,T:The Champ,1979,D:Zefferelli
FZe6,T:Endless Love,1981,D:Zeffirelli
FZe7,T:La Traviata,1983,D:Zefferelli
FZe10,T:Otello,1986,D:Zefferelli
FZe15,T:Hamlet,1990,D:Zefferelli
FZe21,T:Jane Eyre,1996,D:Zefferelli
FZe23,T:Tea with Mussolini,1998,D:Zefferelli
GAd5,T:Lord Love a Duck,1966,D:G.Axelrod
GAd10,T:The Secret Life of an American Wife,1968,D:G.Axelrod
GiG10,Tm:Rage,1966,D:Gazcon
HbD10,"T:Sweet Love, Bitter",1966,D:Danska
HyA2,"T:I Love You, Alice B. Toklas!",1968,D:Averback
HyA3,T:Chamber of Horrors,1970,D:Averback
HyA10,T:Suppose They Gave a War,1970,D:Averback
HyA30,T:Where the Boys Are,1984,D:Averback
JAT3,T:Tiempo de Morir,1989,D:Triana
JeH10,T:The Shooting,1966,D:J.Hellman
JeH30,Tm:Promises in the Dark,1980,D:J.Hellman
JM1,T:Closely Watched Trains,1966,D:Menzel
JNe5,T:Report on the Party and its Guests,1966,D:Nemec
JNe6,T:Oratorio for Prague,1966,D:Nemec
JNe10,T:Martyrs of Love,1973,D:Nemec
JNe20,T:Czeslaw Milosz: the Poet Remebers,1989,D:Nemec
JNe25,T:In the Heat of Royal Love,1991,D:Nemec
JSg5,T:One Spy Too Many,1966,D:Sargent
JSg6,T:The Spy in the Green Hat,1967,D:Sargent
JSg10,"Tm:Taking of Pelham 1, 2, 3",1974,D:Sargent
JSg12,Tm:Hustling,1975,D:Sargent
JSg18,T:MacArthur,1977,D:Sargent
JSg20,Tm:Goldengirl,1979,D:Sargent
JSg22,Tm:Coast-to-Coast,1980,D:Sargent
JSg35,T:Crime and Punishment,1998,D:Sargent
JSk5,T:The Barrier,1966,D:Skolimowski
JSk7,T:The Departure,1967,D:Skolimowski
JSk8,T:Habds Up,1967,D:Skolimowski
JSk12,T:The Adventures of Gerard,1970,D:Skolimowski
JSk15,T:Deep End,1971,D:Skolimowski
JSk17,"T:King, Queen, Knave",1972,D:Skolimowski
JSk20,T:The Shout,1978,D:Skolimowski
JSk25,T:Moonlighting,1981,D:Skolimowski
JuF4,T:Godzilla vs. the Sea Monster,1966,D:Fukuda
JuF6,T:Son of Godzilla,1968,D:Fukuda
JuF10,T:Godzilla on Monster Island,1971,D:Fukuda
JuF18,T:Godzilla vs. Megalon,1973,D:Fukuda
JuF20,T:Godzilla vs. the Cosmic Monster,1974,D:Fukuda
LBn10,"T:Zontar, The Thing from Venus",1966,D:Buchanan
LBn30,T:Mistress of the Apes,1981,D:Buchanan
MlC10,T:Prehistoric Women,1967,D:Carreras
MlC15,T:The Lost Continent,1968,D:Carreras
MeG4,T:Tevye and his Seven Daughters,1968,D:Golan
MeG10,T:Diamonds,1976,D:Golan
MeG12,Tm:Lepke,1977,D:Golan
MeG15,Tm:Eagles Attack at Dawn,1978,D:Golan
MeG20,T:The Magician of Lubin,1979,D:Golan
MeG30,T:Over the Brooklyn Bridge,1983,D:Golan
MeG40,T:Delta Force,1986,D:Golan
MN1,T:Who's afraid of Virginia Woolf,1966,D:M.Nichols
MN2,T:The Graduate,1967,D:M.Nichols
MN3,T:Catch 22,1970,D:M.Nichols
MN4,T:Carnal Knowledge,1971,D:M.Nichols
MN5,Tm:The Day of the Dolphin,1973,D:M.Nichols
MN6,T:The Fortune,1975,D:M.Nichols
MN8,T:Silkwood,1983,D:M.Nichols
MN11,T:Heartburn,1986,D:M.Nichols
MN15,T:Working Girl,1989,D:M.Nichols
MN20,T:Postcards from the Edge,1990,D:M.Nichols
MN22,T:Regarding Henry,1991,D:M.Nichols
MN25,T:Wolf,1994,D:M.Nichols
MN27,T:The Birdcage,1996,D:M.Nichols
MN28,T:Primary Colors,1997,D:M.Nichols
MiS2,T:Joanna,1967,D:Sarne
MiS3,T:Myra Breckenridge,1969,D:Sarne
PlM1,T:Sinderella and the Golden Bra,1966,D:Mart
REM5,T:Any Wednesday,1966,D:R.E.Miller
REM10,Tm:The Baltimore Bullet,1980,D:R.E.Miller
RyK10,T:School for Sex,1966,D:Kinoshita
RyK12,T:School for Sex,1967,D:Kinoshita
SeC10,T:Django,1966,D:Corbucci
SeC20,T:The Payoff,1978,D:Corbucci
SNz10,T:Georgy Girl,1966,D:Narizzano
SRm1,T:Blood Bath,1966,D:Rothman
SRm5,T:The Student Nurses,1971,D:Rothman
SRm10,T:The Velvet Vampire,1971,D:Rothman
WKl10,"T:Who Are You, Polly Magoo?",1966,D:Klein
WKl17,T:Mister Freedom,1968,D:Klein
WKl19,T:PanAfrican Cultural Festival,1969,D:Klein
WKl20,"T:Eldridge Cleaver, Black Panther",1970,D:Klein
WKl30,T:The Model Couple,1976,D:Klein
WKl35,T:The Little Richard Story,1970,D:Klein
WKl40,T:Mode in France,1985,D:Klein
WKl41,T:The French,1985,D:Klein
VoS2,T:A Degree of Murder,1967,D:Schlondorff
VoS8,T:The Tin Drum,1966,D:Schlondorff
VoS20,T:The Lost Honor of Katharina Blum,1975,D:Schlondorff
VoS22,T:Coup de Grace,1976,D:Schlondorff
VoS26,T:The Tin Drum,1979,D:Schlondorff
VoS30,T:Hotel de la Paix,1983,D:Schlondorff
VoS32,T:Swann in Love,1984,D:Schlondorff
VoS40,T:The Handmaid's Tale,1990,D:Schlondorff
VoS42,T:Voyager,1991,D:Schlondorff
VoS48,T:Palmetto,1998,D:Schlondorff
VoS49,T:The Ogre,1998,D:Schlondorff
Z6610,T:Castro Street,1966,D:UnYear66
Z6620,T:Requiem for a Secret Agent,1966,D:UnYear66
Z6625,T:The Fortune Cookie,1966,D:UnYear66
Z6640,TS:The Life and Death of Judge Dredd,1972,D:UnYear72
Z6650,T:Promise Her Anything,1966,D:UnYear72
NPk10,T:Thanos and Despina,1967,D:Papatakis
NPk30,T:The Photograpf,1986,D:Papatakis
ADr10,T:The Love-Ins,1967,D:Dreifuss
ARa10,T:The Shakiest Gun in the West,1967,D:Rafkin
BnB1,T:Breakdown,1967,D:Bn.Blier
BrS10,T:The Karate Killers,1967,D:Shear
BrS12,T:Wild in the Streets,1968,D:Shear
BuK5,T:The War Wagon,1967,D:Kennedy
BuK10,Tm:Support Your Local Sheriff,1969,D:Kennedy
CaR1,T:Enter Laughing,1967,D:C.Reiner
CaR5,T:The Comic,1969,D:C.Reiner
CaR7,T:Where's Poppa?,1970,D:C.Reiner
CaR15,"T:Oh, God",1977,D:C.Reiner
CaR20,T:Dead Men Don't Wear Plaid,1982,D:C.Reiner
CaR21,T:The Jerk,1983,D:C.Reiner
CaR22,T:The Man With Two Brains,1983,D:C.Reiner
CaR24,T:All of Me,1989,D:C.Reiner
CaR27,T:Summer School,1986,D:C.Reiner
CaR30,T:Show-Biz Nose,1989,D:C.Reiner
CaR31,T:Sibling Rivalry,1990,D:C.Reiner
CaR35,T:Fatal Instinct,1993,D:C.Reiner
CaR38,T:That Old Feeling,1996,D:C.Reiner
CfO10,T:The Vengeance of She,1967,D:Owen
CfO20,T:The Return of She,1983,D:Owen
FrW14,T:High School,1969,D:Wiseman
FrW18,T:Basic Training,1971,D:Wiseman
FrW22,T:Juvenile Court,1973,D:Wiseman
FrW30,T:Racetrack,1981,D:Wiseman
FrW50,T:High School II,1994,D:Wiseman
GSs1,T:Barefoot in the Park,1967,D:Saks
GSs2,T:The Odd Couple,1967,D:Saks
GSs3,Tm:Cactus Flower,1969,D:Saks
GSs4,T:Last of the Red Hot Lovers,1972,D:Saks
IAv4,Tm:Joe,1970,D:J.G.Avildsen
IAv7,T:Save the Tiger,1973,D:J.G.Avildsen
IAv10,T:Rocky,1976,D:J.G.Avildsen
IAv12,T:Karate Kid,199x,D:J.G.Avildsen
IAv14,T:Neighbors,1981,D:J.G.Avildsen
IAv16,Tm:The Formula,1981,D:J.G.Avildsen
IAv18,T:Happy New Year,1987,D:J.G.Avildsen
IAv19,T:Lean on Me,1989,D:J.G.Avildsen
IAv20,T:Karate Kid III,1989,D:J.G.Avildsen
IAv21,T:Rocky V,1990,D:J.G.Avildsen
IAv25,T:Stop Or My Mom Will Shoot,1992,D:J.G.Avildsen
IAv27,T:Assassins,1995,D:J.G.Avildsen
JrS10,T:The Vengeance of Fu Manchu,1967,D:Summers
JSi10,T:Ulysses,1967,D:Strick
JTh10,T:The Venetian Affair,1967,D:J.Thorpe
LaJ5,T:The Mackenzie Break,1970,D:L.Johnson
LaJ9,T:You'll like My Mother,1972,D:L.Johnson
LaJ13,T:Lipstick,1976,D:L.Johnson
LaJ17,T:Foxes,1980,D:L.Johnson
LaJ18,Tm:Crisis at Central High,1980,D:L.Johnson
LaJ20,Tm:Spacehunter: Adventures in the Forbidden Zone,1983,D:L.Johnson
MRt3,T:Downhill Racer,1967,D:M.Ritchie
MRt5,T:The Candidate,1972,D:M.Ritchie
MRt6,T:Smile,1975,D:M.Ritchie
MRt7,T:The Bad News Bears,1976,D:M.Ritchie
MRt8,T:Semi-Tough,1977,D:M.Ritchie
MRt9,T:An Almost Perfect Affair,1979,D:M.Ritchie
MRt10,T:Divine Madness,1980,D:M.Ritchie
MRt11,Tm:The Island,1980,D:M.Ritchie
MRt15,T:The Survivors,1983,D:M.Ritchie
MRt18,T:Fletch,1986,D:M.Ritchie
MRt20,T:Wild Cats,1986,D:M.Ritchie
MRt25,T:Diggstown,1992,D:M.Ritchie
MRt27,T:The Positively True Adventures of the Alleged Texas Cheerleader Murdering Mom,1993,D:M.Ritchie
MSn10,T:Wavelength,1967,D:Snow
MVP5,T:The Story of a Three Day Pass,1967,D:MlVanPeebles
MVP10,T:Watermelon Man,1969,D:MlVanPeebles
MVP20,T:Sweet Sweetback's Badasssss Song,1971,D:MlVanPeebles
MVP22,T:Don't Play Us Cheap,1972,D:MlVanPeebles
MVP40,T:Identity Crisis,1989,D:MlVanPeebles
MVP47,T:Vroom!,1993,D:MlVanPeebles
PCo4,T:The Italian Job,1969,D:Collinson
PCo11,T:And Then There Were None,1974,D:Collinson
PCo12,T:The Spiral Staircase,1975,D:Collinson
PCo13,Tm:The Sell-Out,1976,D:Collinson
PCo16,T:The House on Garibaldi Street,1979,D:Collinson
PCo17,Tm:The Earthling,1980,D:Collinson
PWi2,T:Out of It,1969,D:P.Williams
PWi3,T:The Revolutionary,1970,D:P.Williams
PWi4,T:Dealing: Or the Berkeley-to-Boston Forty-Brick Lost-Bag Blues,1972,D:P.Williams
PWi5,T:Nunzio,1978,D:P.Williams
RDh10,T:Le `Petit Baigneur',1967,D:Dhery
SaG10,T:Theater of Death,1967,D:Gallu
ToL1,Tm:Born Losers,1967,D:T.Laughlin
ToL10,Tm:Billy Jack,1971,D:T.Laughlin
WBz5,T:The Theatre of M.~and Mme.~Kobal,1967,D:Borowczyck
WBz7,"T:Goto, Island of Love",1968,D:Borowczyck
WBz10,T:Blanche,1972,D:Borowczyck
WBz13,T:Immoral Tales,1974,D:Borowczyck
WBz15,T:The Story of Sin,1974,D:Borowczyck
WBz17,T:La Bete,1975,D:Borowczyck
WBz19,T:The Streetwalker,1976,D:Borowczyck
WBz25,T:Dr.~Jekyll and the Women,1981,D:Borowczyck
WH3,T:Even Dwarfs Started Small,1970,D:Herzog
WH5,"T:Aguirre, the Wrath of God",1973,D:Herzog
WH9,T:Nosferatu the Vampyre,1978,D:Herzog
WH11,T:Fitzcarraldo,1982,D:Herzog
WH30,T:Schrei aus Stein,1991,D:Herzog
WH38,T:My Intimate Enemy,1999,D:Herzog
ACd10,T:Cpacabana Fools Me,1968,D:daFontoura
AlF10,T:Valparaiso Mon Amour,1968,D:Francia
AHv10,T:The Lion in Winter,1968,D:A.Harvey
AnP1,T:Inadmissable Evidence,1968,D:A.Page
AnP7,T:I Never Promised You a Rose Garden,1977,D:A.Page
AnP8,T:The Lady Vanishes,1979,D:A.Page
AnP18,T:Middlemarch,1979,D:A.Page
BKo10,"T:Krakatoa, East of Java",1968,D:Kowalski
BdP1,T:unknown,1968,D:B.dePalma
BdP2,"T:Hi, Mom!",1970,D:B.dePalma
BdP8,Tm:Sisters,1973,D:B.dePalma
BdP10,T:Phantom of The Paradise,1974,D:B.dePalma
BdP11,T:Obsession,1976,D:B.dePalma
BdP12,T:Carrie,1976,D:B.dePalma
BdP13,T:The Fury,1979,D:B.dePalma
BdP14,T:Dressed to Kill,1980,D:B.dePalma
BdP15,T:Blow Out,1981,D:B.dePalma
BdP16,T:Scarface,1983,D:B.dePalma
BdP17,T:Body Double,1984,D:B.dePalma
BdP18,T:Wise Guys,1984,D:B.dePalma
BdP19,T:The Untouchables,1987,D:B.dePalma
BdP21,T:Casualties of War,1989,D:B.dePalma
BdP23,T:The Bonfire of the Vanities,1990,D:B.dePalma
BdP25,T:Raising Cain,1992,D:B.dePalma
BdP26,T:Carlito's Way,1993,D:B.dePalma
BdP30,T:Mission Impossible,1996,D:dePalma
BdP32,T:Snake Eyes,1998,D:dePalma
BzK8,T:Riot,1968,D:Kulik
BzK10,Tm:Brian's Song,1970,D:Kulik
BzK15,Tm:Shamus,1973,D:Kulik
BzK20,T:The Hunter,1980,D:Kulik
CPR10,T:A Challenge for Robin Hood,1968,D:PenningtonRichards
FeS10,T:The Hour of the Furnaces,1968,D:Solanas
GgD10,T:Yellow Submarine,1968,D:Dunning
GiC3,T:I Never Sang for my Father,1968,D:Cates
GiC10,Tm:Last Married Couple in America,1980,D:Cates
GiC12,"Tm:Oh God, Book II",1980,D:Cates
GRo1,T:The Night of The Living Dead,1968,D:Romero
GRo5,Tm:Season of the Witch,1972,D:Romero
GRo7,T:The Crazies,1972,D:Romero
GRo12,T:Martin,1978,D:Romero
GRo15,T:Dawn of the Dead,1979,D:Romero
GRo18,Tm:Knightriders,1981,D:Romero
GRo20,T:Creepshow,1982,D:Romero
GRo30,T:The Night of The Living Dead - the Remake,1990,D:Romero
GRo35,T:The Dark Half,1990,D:Romero
GPi10,T:Erotissimo,1968,D:Pires
GPi13,T:Fantasia chez les ploucs,1970,D:Pires
GuL10,T:Beru et ces Dames,1968,D:Lefranc
HMo10,Tm:With Six You Get Eggroll,1968,D:H.Morris
JOC10,T:The Valley of Gwangi,1968,D:OConnelly
JfH10,"T:Thank You, Mask Man",1968,D:J.Hale
JFr8,T:Marquis de Sade: Justine,1968,D:Franco
JFr10,T:Kiss and Kill,1968,D:Franco
JFr12,T:The Castle of Fu Manchu,1968,D:Franco
JFr15,T:Venus in Furs,1970,D:Franco
JFr22,T:Jack the Ripper,1976,D:Franco
JGo1,T:The Bofors Gun,1968,D:Gold
JGo3,T:The National Health,1973,D:Gold
JGo10,T:Man Friday,1976,D:Gold
JGo13,Tm:The Medusa Touch,1978,D:Gold
JGo20,T:The Tenth Man,1988,D:Gold
JHe10,T:Adieu L'Ami!,1968,D:J.Herman
JiC2,T:The Christmas Tree,1968,D:J.Clark
JiC4,T:Every Home Should Have One,1970,D:J.Clark
JiC10,Tm:Think Dirty,1970,D:J.Clark
JiC14,T:Rentadick,1972,D:J.Clark
JiC20,Tm:Madhouse,1974,D:J.Clark
JMB1,T:David Holzman's Diary,1968,D:McBride
JMB2,T:Glenn and Randa,1971,D:McBride
JMB3,T:Breathless,1983,D:McBride
JMB4,T:The Big Easy,1986,D:McBride
JMB5,T:Great Balls of Fire,1989,D:McBride
JMB7,T:The Wrong Man,1993,D:McBride
JMG4,T:The Bliss of Mrs. Blossom,1968,D:McGrath
JMG10,"Tm:30 is a Dangerous Age, Cynthia",1980,D:McGrath
JRl10,T:The Vampire's Rape,1968,D:Rollin
JRl15,T:The Naked Vampire,1969,D:Rollin
JRl20,T:The Vampire's Thrill,1970,D:Rollin
JrP10,Tm:Don't Raise the Bridge - Lower the River,1968,D:Paris
JrP20,Tm:How to Break Up a Happy Divorce,1980,D:Paris
JSt1,T:Three,1977,D:Salter
KBi5,T:Interlude,1968,D:Billington
KBi10,T:The Light at the Edge of the World,1971,D:Billington
KFu10,T:Black Lizard,1968,D:Fukasaku
KFu30,T:Virus,1980,D:Fukasaku
KlW10,T:Harlem Theatre,1968,D:Wildenhahn
MB1,T:The Producers,1968,D:Mel~Brooks
MB2,Tm:The Twelve Chairs,1970,D:Mel~Brooks
MB3,T:Blazing Saddles,1974,D:Mel~Brooks
MB4,T:Young Frankenstein,1974,D:Mel~Brooks
MB5,T:Silent Movie,1976,D:Mel~Brooks
MB6,T:High Anxiety,1978,D:Mel~Brooks
MB9,Tm:History of the World Part I,1981,D:Mel~Brooks
MB10,T:Blue Skies Again,1982,D:Mel~Brooks
MB15,T:When Things were Rotten,1985,D:Mel~Brooks
MB20,T:Life Stinks,1991,D:Mel~Brooks
MB22,T:Robin Hood: Men in Tights,1993,D:Mel~Brooks
MgT10,Tm:Battle Beneath the Earth,1968,D:Tully
MRy1,T:The Fox,1968,D:Rydell
MRy5,Tm:Harry and Walter Go to New York,1976,D:Rydell
MRy7,T:The Cowboys,1971,D:Rydell
MRy9,T:The Rose,1979,D:Rydell
MRy10,T:On Golden Pond,1981,D:Rydell
MRy19,T:For the Boys,1991,D:Rydell
MRy21,T:Intersection,1994,D:Rydell
NoB3,T:Pretty Poison,1968,D:N.Black
NoB10,T:Private School,1983,D:N.Black
PBo2,T:Targets,1968,D:Bogdanovich
PBo3,T:The Last Picture Show,1971,D:Bogdanovich
PBo5,"T:What's Up, Doc?",1972,D:Bogdanovich
PBo6,T:Paper Moon,1973,D:Bogdanovich
PBo7,T:Daisy Miller,1974,D:Bogdanovich
Pbo8,T:At Long Last Love,1975,D:Bogdanovich
PBo9,T:Nickelodeon,1976,D:Bogdanovich
PBo11,T:They All Laughed,1982,D:Bogdanovich
PBo15,T:The Mask,1985,D:Bogdanovich
PBo18,T:Texasville,1989,D:Bogdanovich
PBo20,T:Noises Off,1992,D:Bogdanovich
PlB2,T:Marlowe,1968,D:P.Bogart
PlB12,T:The Skin Game,1971,D:P.Bogart
PlB20,Tm:Class of '44,1973,D:P.Bogart
PlB32,T:Torch Song Trilogy,1988,D:P.Bogart
PNe1,"T:Rachel, Rachel",1968,D:P.Newman
PNe2,T:Sometimes A Great Notion,1971,D:P.Newman
PNe3,T:Harry and Son,1984,D:P.Newman
PNe4,T:The Glass Menagerie,1987,D:P.Newman
SuR5,T:How to Steal the World,1968,D:Roley
SuR10,Tm:The Loners,1974,D:Roley
UlG1,T:The Subject was Roses,1968,D:Grosbard
